Source,CH3
Second,Volt
-0.11229998750,0.01600,
-0.11228000000,-0.01000,
-0.11226000000,-0.01200,
-0.11224000000,0.01600,
-0.11222000000,-0.00200,
-0.11220000000,0.01800,
-0.11218000000,-0.00200,
-0.11216000000,0.01600,
-0.11214000000,0.00200,
-0.11212000000,0.00,
-0.11210000000,0.00800,
-0.11208000000,0.00,
-0.11206000000,0.00600,
-0.11204000000,-0.01200,
-0.11202000000,0.01000,
-0.11200000000,0.02400,
-0.11198000000,-0.00400,
-0.11196000000,0.01200,
-0.11194000000,0.00600,
-0.11192000000,0.02000,
-0.11190000000,0.00600,
-0.11188000000,0.00,
-0.11186000000,0.00400,
-0.11184000000,0.00600,
-0.11182000000,0.00200,
-0.11180000000,0.00600,
-0.11178000000,0.00200,
-0.11176000000,0.01000,
-0.11174000000,0.01200,
-0.11172000000,0.00600,
-0.11170000000,0.00800,
-0.11167998750,-0.00400,
-0.11166000000,0.01200,
-0.11164000000,-0.00200,
-0.11162000000,-0.00200,
-0.11160000000,0.01400,
-0.11158000000,0.00,
-0.11156000000,0.01600,
-0.11154000000,0.00200,
-0.11152000000,0.01000,
-0.11150000000,0.00600,
-0.11148000000,0.00200,
-0.11146000000,0.01200,
-0.11144000000,0.00200,
-0.11142000000,0.00800,
-0.11140000000,0.00,
-0.11138000000,0.01000,
-0.11136000000,0.01200,
-0.11134000000,0.00200,
-0.11132000000,0.01000,
-0.11130000000,0.00600,
-0.11128000000,0.01000,
-0.11126000000,0.00600,
-0.11124000000,0.00600,
-0.11122000000,0.01000,
-0.11120000000,0.00800,
-0.11118000000,0.01000,
-0.11116000000,0.00600,
-0.11114000000,0.01200,
-0.11112000000,0.01600,
-0.11110000000,0.01400,
-0.11108000000,0.01600,
-0.11105998750,0.01200,
-0.11104000000,0.00200,
-0.11102000000,0.01000,
-0.11100000000,0.00800,
-0.11098000000,0.00800,
-0.11096000000,0.01000,
-0.11094000000,0.01000,
-0.11092000000,0.01800,
-0.11090000000,0.00600,
-0.11088000000,0.01400,
-0.11086000000,0.01400,
-0.11084000000,0.01000,
-0.11082000000,0.01600,
-0.11080000000,0.00600,
-0.11078000000,0.01000,
-0.11076000000,0.01000,
-0.11074000000,0.01000,
-0.11071998750,0.01400,
-0.11070000000,0.01200,
-0.11068000000,0.01400,
-0.11066000000,0.00800,
-0.11064000000,0.01200,
-0.11062000000,0.01600,
-0.11060000000,0.01000,
-0.11058000000,0.02000,
-0.11056000000,0.01000,
-0.11054000000,0.01400,
-0.11052000000,0.02600,
-0.11050000000,0.01000,
-0.11048000000,0.02000,
-0.11046000000,0.01200,
-0.11044000000,0.02000,
-0.11042000000,0.01000,
-0.11040000000,0.01000,
-0.11038000000,0.02000,
-0.11036000000,0.01400,
-0.11034000000,0.02600,
-0.11032000000,0.00200,
-0.11030000000,0.02000,
-0.11028000000,0.02200,
-0.11026000000,0.01000,
-0.11024000000,0.02600,
-0.11022000000,0.01800,
-0.11020000000,0.02200,
-0.11018000000,0.02000,
-0.11016000000,0.01600,
-0.11014000000,0.02800,
-0.11012000000,0.02200,
-0.11009998750,0.02600,
-0.11008000000,0.02200,
-0.11006000000,0.02600,
-0.11004000000,0.03200,
-0.11002000000,0.02600,
-0.11000000000,0.04200,
-0.10998000000,0.04000,
-0.10996000000,0.03200,
-0.10994000000,0.04800,
-0.10992000000,0.03600,
-0.10990000000,0.05400,
-0.10988000000,0.05400,
-0.10986000000,0.04600,
-0.10984000000,0.05400,
-0.10982000000,0.04200,
-0.10980000000,0.05800,
-0.10978000000,0.05000,
-0.10976000000,0.04800,
-0.10974000000,0.06200,
-0.10972000000,0.04600,
-0.10970000000,0.06200,
-0.10968000000,0.04000,
-0.10966000000,0.05800,
-0.10964000000,0.05600,
-0.10962000000,0.04200,
-0.10960000000,0.06000,
-0.10958000000,0.04600,
-0.10956000000,0.06000,
-0.10954000000,0.05400,
-0.10952000000,0.05400,
-0.10950000000,0.07000,
-0.10947998750,0.04600,
-0.10946000000,0.06200,
-0.10944000000,0.04800,
-0.10942000000,0.04600,
-0.10940000000,0.04800,
-0.10938000000,0.03000,
-0.10936000000,0.05000,
-0.10934000000,0.03000,
-0.10932000000,0.03600,
-0.10930000000,0.05600,
-0.10928000000,0.04600,
-0.10926000000,0.08000,
-0.10924000000,0.07400,
-0.10922000000,0.10400,
-0.10920000000,0.11600,
-0.10918000000,0.10600,
-0.10916000000,0.14600,
-0.10914000000,0.12400,
-0.10912000000,0.13400,
-0.10910000000,0.11400,
-0.10908000000,0.10600,
-0.10906000000,0.11200,
-0.10904000000,0.08800,
-0.10902000000,0.09800,
-0.10900000000,0.09000,
-0.10898000000,0.08600,
-0.10896000000,0.09400,
-0.10894000000,0.07800,
-0.10892000000,0.09600,
-0.10890000000,0.09400,
-0.10888000000,0.08600,
-0.10886000000,0.09800,
-0.10884000000,0.09400,
-0.10882000000,0.11200,
-0.10880000000,0.11400,
-0.10878000000,0.10800,
-0.10876000000,0.11600,
-0.10874000000,0.11600,
-0.10872000000,0.13800,
-0.10870000000,0.12200,
-0.10868000000,0.13600,
-0.10866000000,0.14000,
-0.10864000000,0.12800,
-0.10862000000,0.15000,
-0.10860000000,0.13000,
-0.10858000000,0.15400,
-0.10856000000,0.14800,
-0.10854000000,0.14000,
-0.10851998750,0.16000,
-0.10850000000,0.14800,
-0.10848000000,0.15600,
-0.10846000000,0.15000,
-0.10844000000,0.15600,
-0.10842000000,0.16800,
-0.10840000000,0.14600,
-0.10838000000,0.16000,
-0.10836000000,0.15400,
-0.10834000000,0.16600,
-0.10832000000,0.16200,
-0.10830000000,0.14600,
-0.10828000000,0.16000,
-0.10826000000,0.15400,
-0.10824000000,0.15400,
-0.10822000000,0.16000,
-0.10820000000,0.15000,
-0.10818000000,0.16400,
-0.10816000000,0.15400,
-0.10814000000,0.15600,
-0.10812000000,0.15800,
-0.10810000000,0.15600,
-0.10808000000,0.16000,
-0.10806000000,0.15000,
-0.10804000000,0.15800,
-0.10802000000,0.14800,
-0.10800000000,0.14800,
-0.10798000000,0.15200,
-0.10796000000,0.14200,
-0.10794000000,0.14800,
-0.10792000000,0.13600,
-0.10789998750,0.13600,
-0.10788000000,0.13800,
-0.10786000000,0.13800,
-0.10784000000,0.13800,
-0.10782000000,0.14200,
-0.10780000000,0.14200,
-0.10778000000,0.14800,
-0.10776000000,0.14400,
-0.10774000000,0.14000,
-0.10772000000,0.15000,
-0.10770000000,0.14000,
-0.10768000000,0.32000,
-0.10766000000,0.32000,
-0.10764000000,0.19400,
-0.10762000000,0.08200,
-0.10760000000,0.07000,
-0.10758000000,0.09400,
-0.10756000000,0.08200,
-0.10754000000,0.09400,
-0.10752000000,0.08800,
-0.10750000000,0.09200,
-0.10748000000,0.08400,
-0.10746000000,0.08000,
-0.10744000000,0.08600,
-0.10742000000,0.07800,
-0.10740000000,0.09200,
-0.10738000000,0.07800,
-0.10736000000,0.09200,
-0.10734000000,0.09400,
-0.10732000000,0.02400,
-0.10730000000,0.01200,
-0.10727998750,-0.00400,
-0.10726000000,0.01000,
-0.10724000000,0.00200,
-0.10722000000,0.01200,
-0.10720000000,0.01600,
-0.10718000000,0.01800,
-0.10716000000,0.02600,
-0.10714000000,0.03600,
-0.10712000000,0.05400,
-0.10710000000,0.05400,
-0.10708000000,0.06400,
-0.10706000000,0.07800,
-0.10704000000,0.08400,
-0.10702000000,0.08800,
-0.10700000000,0.09200,
-0.10698000000,0.09800,
-0.10696000000,0.10200,
-0.10694000000,0.12000,
-0.10692000000,0.11200,
-0.10690000000,0.13200,
-0.10688000000,0.12400,
-0.10686000000,0.13800,
-0.10684000000,0.12400,
-0.10682000000,0.12200,
-0.10680000000,0.14200,
-0.10678000000,0.14000,
-0.10676000000,0.15000,
-0.10674000000,0.12400,
-0.10672000000,0.14000,
-0.10670000000,0.14200,
-0.10668000000,0.10400,
-0.10666000000,0.11200,
-0.10664000000,0.08000,
-0.10662000000,0.09200,
-0.10660000000,0.04800,
-0.10658000000,0.05000,
-0.10656000000,0.05200,
-0.10654000000,0.04800,
-0.10652000000,0.07800,
-0.10650000000,0.09400,
-0.10648000000,0.14000,
-0.10646000000,0.14800,
-0.10644000000,0.16600,
-0.10642000000,0.20200,
-0.10640000000,0.19200,
-0.10638000000,0.19000,
-0.10636000000,0.16200,
-0.10634000000,0.17400,
-0.10631998750,0.16800,
-0.10630000000,0.15800,
-0.10628000000,0.14400,
-0.10626000000,0.13600,
-0.10624000000,0.11200,
-0.10622000000,0.11400,
-0.10620000000,0.10000,
-0.10618000000,0.09600,
-0.10616000000,0.10400,
-0.10614000000,0.10600,
-0.10612000000,0.12400,
-0.10610000000,0.11400,
-0.10608000000,0.13800,
-0.10606000000,0.15400,
-0.10604000000,0.14200,
-0.10602000000,0.15800,
-0.10600000000,0.13800,
-0.10598000000,0.16600,
-0.10596000000,0.15000,
-0.10594000000,0.15800,
-0.10592000000,0.16800,
-0.10590000000,0.14800,
-0.10588000000,0.16200,
-0.10586000000,0.15600,
-0.10584000000,0.17400,
-0.10582000000,0.16000,
-0.10580000000,0.15600,
-0.10578000000,0.17400,
-0.10576000000,0.15600,
-0.10574000000,0.17000,
-0.10572000000,0.15600,
-0.10569998750,0.17400,
-0.10568000000,0.17800,
-0.10566000000,0.16800,
-0.10564000000,0.17400,
-0.10562000000,0.17400,
-0.10560000000,0.17400,
-0.10558000000,0.17400,
-0.10556000000,0.17200,
-0.10554000000,0.17000,
-0.10552000000,0.16800,
-0.10550000000,0.17000,
-0.10548000000,0.18200,
-0.10546000000,0.17200,
-0.10544000000,0.18000,
-0.10542000000,0.18200,
-0.10540000000,0.17400,
-0.10538000000,0.17200,
-0.10536000000,0.15400,
-0.10534000000,0.17000,
-0.10532000000,0.16400,
-0.10530000000,0.16400,
-0.10528000000,0.16200,
-0.10526000000,0.15200,
-0.10524000000,0.15800,
-0.10522000000,0.15200,
-0.10520000000,0.15200,
-0.10518000000,0.14400,
-0.10516000000,0.13600,
-0.10514000000,0.14000,
-0.10512000000,0.13200,
-0.10510000000,0.14400,
-0.10508000000,0.13600,
-0.10506000000,0.13800,
-0.10504000000,0.13800,
-0.10502000000,0.12800,
-0.10500000000,0.13600,
-0.10498000000,0.12800,
-0.10496000000,0.12600,
-0.10494000000,0.13600,
-0.10492000000,0.12600,
-0.10490000000,0.13200,
-0.10488000000,0.12200,
-0.10486000000,0.13200,
-0.10483999375,0.13400,
-0.10482000000,0.12000,
-0.10480000000,0.12200,
-0.10477999375,0.11800,
-0.10476000000,0.13200,
-0.10473999375,0.11200,
-0.10471999375,0.11000,
-0.10470000000,0.12600,
-0.10467999375,0.10000,
-0.10466000000,0.11200,
-0.10464000000,0.10200,
-0.10461999375,0.10600,
-0.10460000000,0.11200,
-0.10458000000,0.09800,
-0.10455999375,0.10800,
-0.10454000000,0.10400,
-0.10452000000,0.11200,
-0.10449999375,0.10600,
-0.10448000000,0.10200,
-0.10446000000,0.10800,
-0.10443999375,0.09600,
-0.10442000000,0.10200,
-0.10439999375,0.10800,
-0.10437999375,0.10000,
-0.10436000000,0.10800,
-0.10433999375,0.09400,
-0.10432000000,0.09600,
-0.10430000000,0.10400,
-0.10427999375,0.09600,
-0.10426000000,0.10800,
-0.10424000000,0.09000,
-0.10421999375,0.10400,
-0.10420000000,0.10000,
-0.10418000000,0.09000,
-0.10415999375,0.10000,
-0.10414000000,0.08600,
-0.10411999375,0.11400,
-0.10409999375,0.07800,
-0.10408000000,0.08000,
-0.10405999375,0.08800,
-0.10403999375,0.07000,
-0.10402000000,0.08800,
-0.10399999375,0.06000,
-0.10398000000,0.06200,
-0.10396000000,0.05000,
-0.10393999375,0.04000,
-0.10392000000,0.05800,
-0.10390000000,0.04400,
-0.10387999375,0.05200,
-0.10386000000,0.03000,
-0.10384000000,0.02200,
-0.10381999375,0.02800,
-0.10380000000,0.00200,
-0.10377999375,0.02400,
-0.10375999375,0.02000,
-0.10374000000,0.02400,
-0.10371999375,0.03200,
-0.10370000000,0.02600,
-0.10368000000,0.04800,
-0.10365999375,0.03600,
-0.10364000000,0.03800,
-0.10362000000,0.04000,
-0.10359999375,0.02000,
-0.10358000000,0.02600,
-0.10356000000,0.01000,
-0.10353999375,0.02200,
-0.10352000000,0.01600,
-0.10349999375,0.00400,
-0.10347999375,0.02400,
-0.10346000000,0.00800,
-0.10343999375,0.02000,
-0.10341999375,0.01600,
-0.10340000000,0.01600,
-0.10337999375,0.02800,
-0.10336000000,0.00400,
-0.10334000000,0.02000,
-0.10331999375,0.01400,
-0.10330000000,0.01600,
-0.10328000000,0.02000,
-0.10325999375,0.00800,
-0.10324000000,0.01600,
-0.10322000000,0.00800,
-0.10319999375,0.01200,
-0.10318000000,0.01600,
-0.10315999375,0.01000,
-0.10313999375,0.01600,
-0.10312000000,0.00800,
-0.10309999375,0.01600,
-0.10308000000,0.01600,
-0.10306000000,0.00400,
-0.10303999375,0.02000,
-0.10302000000,0.00600,
-0.10300000000,0.01600,
-0.10297999375,0.02200,
-0.10296000000,0.00400,
-0.10294000000,0.01800,
-0.10291999375,0.00800,
-0.10290000000,0.02200,
-0.10288000000,0.00800,
-0.10285999375,0.01400,
-0.10284000000,0.02000,
-0.10281999375,0.01000,
-0.10279999375,0.01800,
-0.10278000000,0.00200,
-0.10275999375,0.01400,
-0.10274000000,0.01800,
-0.10272000000,0.00600,
-0.10269999375,0.01400,
-0.10268000000,0.00800,
-0.10266000000,0.01000,
